shopNo,distCode,district_name,officeCode_txn,office_name,noOfRcs,noOfTrans,total_rice,wheat,sugar,rgdal,kerosene,salt,totalAmount,otherShopTransCnt,totalRcs,totalUnits,utilization_ratio,rice_wheat_ratio,portability_ratio,commodity_total,longitude,latitude,fpsStatus,fpsType,cluster_id,pca1,pca2,dbscan_label,is_anomaly,cluster_persona,cluster_avg_utilization,utilization_gap,utilization_gap_abs,peer_anomaly_flag
3102006,928,Mahabubabad,928002,Kothagudem,95.0,95.0,1708.0,0.0,5.0,0.0,0.0,0.0,67.5,12.0,337.0,1016.0,0.2818991097922849,0.0,0.12631578947368421,1713.0,80.060446,17.966388,Active,Normal Shop,0,-2.6722463316210754,0.8820250742349957,0,0,High Utilization Shops,1.1202724129566903,-0.8383733031644054,0.8383733031644054,1
3102007,928,Mahabubabad,928002,Kothagudem,168.0,168.0,3474.0,0.0,13.0,0.0,0.0,0.0,175.5,57.0,368.0,1113.0,0.45652173913043476,0.0,0.3392857142857143,3487.0,80.097581,17.903677,Active,Normal Shop,0,-1.9325557697985396,1.0570094072035248,0,0,High Utilization Shops,1.1202724129566903,-0.6637506738262555,0.6637506738262555,1
3102012,928,Mahabubabad,928002,Kothagudem,111.0,111.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,222.0,621.0,0.5,0.0,0.07207207207207207,2171.0,80.00288,17.92506,Active,Normal Shop,0,-2.972431407678893,0.8570618227476673,0,0,High Utilization Shops,1.1202724129566903,-0.6202724129566903,0.6202724129566903,1
3103020,928,Mahabubabad,928003,Bayyaram,261.0,261.0,4627.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,498.0,1296.0,0.5240963855421686,0.0,0.3065134099616858,4627.0,80.104975,17.574219,Active,Normal Shop,0,-1.5189053396842793,0.2604293214068537,0,0,High Utilization Shops,1.1202724129566903,-0.5961760274145217,0.5961760274145217,1
3103025,928,Mahabubabad,928003,Bayyaram,189.0,189.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,531.0,1402.0,0.3559322033898305,0.0,0.8201058201058201,3557.0,80.102515,17.571253,Active,Normal Shop,0,-1.2375160479202976,0.7426684062444666,0,0,High Utilization Shops,1.1202724129566903,-0.7643402095668599,0.7643402095668599,1
3104003,928,Mahabubabad,928004,Garla,354.0,356.0,7533.0,0.0,14.0,0.0,0.0,0.0,189.0,40.0,681.0,1993.0,0.5227606461086637,0.0,0.11235955056179775,7547.0,80.145496,17.48964,Active,Normal Shop,0,-0.557621832290874,-0.07638183039701167,0,0,High Utilization Shops,1.1202724129566903,-0.5975117668480266,0.5975117668480266,1
3104020,928,Mahabubabad,928004,Garla,142.0,142.0,2558.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,260.0,721.0,0.5461538461538461,0.0,0.056338028169014086,2558.0,80.114058,17.522874,Active,Normal Shop,0,-2.78919151137105,0.7188418543350725,0,0,High Utilization Shops,1.1202724129566903,-0.5741185668028442,0.5741185668028442,1
3105001,928,Mahabubabad,928005,Mahabubabad,322.0,322.0,6909.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,567.0,1755.0,0.5679012345679012,0.0,0.2422360248447205,6909.0,79.917132,17.583251,Active,Normal Shop,0,-0.9427963928834174,-0.1572229633087771,0,0,High Utilization Shops,1.1202724129566903,-0.5523711783887891,0.5523711783887891,1
3105017,928,Mahabubabad,928005,Mahabubabad,67.0,67.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,487.0,1554.0,0.1375770020533881,0.0,0.8955223880597015,1720.0,79.996098,17.594431,Active,Normal Shop,0,-1.7759757364987718,1.042963465816403,0,0,High Utilization Shops,1.1202724129566903,-0.9826954109033023,0.9826954109033023,1
3105026,928,Mahabubabad,928005,Mahabubabad,351.0,351.0,7836.0,0.0,12.0,0.0,0.0,0.0,162.0,132.0,696.0,2306.0,0.5043103448275862,0.0,0.37606837606837606,7848.0,79.962007,17.56019,Active,Normal Shop,0,-0.11512596750440512,-0.019116114780826712,0,0,High Utilization Shops,1.1202724129566903,-0.6159620681291041,0.6159620681291041,1
3105030,928,Mahabubabad,928005,Mahabubabad,229.0,229.0,4536.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,420.0,1218.0,0.5452380952380952,0.0,0.1091703056768559,4536.0,80.037536,17.634409,Active,Normal Shop,0,-1.945509937317921,0.257525949584509,0,0,High Utilization Shops,1.1202724129566903,-0.5750343177185951,0.5750343177185951,1
3105035,928,Mahabubabad,928005,Mahabubabad,288.0,288.0,6761.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,615.0,2174.0,0.4682926829268293,0.0,0.13541666666666666,6761.0,79.96323,17.589062,Active,Normal Shop,0,-0.9608383389488402,-0.33603130355921285,0,0,High Utilization Shops,1.1202724129566903,-0.6519797300298611,0.6519797300298611,1
3105045,928,Mahabubabad,928005,Mahabubabad,172.0,172.0,3827.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,370.0,1235.0,0.4648648648648649,0.0,0.6686046511627907,3827.0,79.889607,17.558746,Active,Normal Shop,0,-1.6710274817193538,0.8493043563391788,0,0,High Utilization Shops,1.1202724129566903,-0.6554075480918254,0.6554075480918254,1
3105049,928,Mahabubabad,928005,Mahabubabad,209.0,210.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,459.0,1515.0,0.45751633986928103,0.0,0.780952380952381,4135.0,80.006778,17.600903,Active,Normal Shop,0,-1.196143689747929,0.7140703687580537,0,0,High Utilization Shops,1.1202724129566903,-0.6627560730874094,0.6627560730874094,1
3105052,928,Mahabubabad,928005,Mahabubabad,210.0,216.0,4498.0,0.0,6.0,0.0,0.0,0.0,81.0,107.0,431.0,1349.0,0.5011600928074246,0.0,0.49537037037037035,4504.0,80.007915,17.600113,Active,Normal Shop,0,-1.4609795167977189,0.729164967686606,0,0,High Utilization Shops,1.1202724129566903,-0.6191123201492658,0.6191123201492658,1
3106002,928,Mahabubabad,928006,Kuravi,172.0,172.0,3809.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,412.0,1337.0,0.4174757281553398,0.0,0.5813953488372093,3809.0,79.917444,17.53391,Active,Normal Shop,0,-1.670325424071408,0.7143582917065351,0,0,High Utilization Shops,1.1202724129566903,-0.7027966848013505,0.7027966848013505,1
3106006,928,Mahabubabad,928006,Kuravi,179.0,182.0,3284.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,368.0,1101.0,0.4945652173913043,0.0,0.09340659340659341,3284.0,79.946209,17.477233,Active,Normal Shop,0,-2.3167917417456034,0.4543327164800096,0,0,High Utilization Shops,1.1202724129566903,-0.625707195565386,0.625707195565386,1
3106008,928,Mahabubabad,928006,Kuravi,159.0,159.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,310.0,907.0,0.5129032258064516,0.0,0.18238993710691823,2940.0,79.961952,17.474862,Active,Normal Shop,0,-2.4602879397377824,0.6758596331051213,0,0,High Utilization Shops,1.1202724129566903,-0.6073691871502387,0.6073691871502387,1
3106025,928,Mahabubabad,928006,Kuravi,198.0,198.0,4034.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,354.0,1092.0,0.559322033898305,0.0,0.015151515151515152,4034.0,80.083874,17.533007,Active,Normal Shop,0,-2.2950679330549155,0.3527291128365532,0,0,High Utilization Shops,1.1202724129566903,-0.5609503790583853,0.5609503790583853,1
3106034,928,Mahabubabad,928006,Kuravi,226.0,227.0,4324.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,398.0,1190.0,0.5703517587939698,0.0,0.3964757709251101,4324.0,80.003889,17.410812,Active,Normal Shop,0,-1.7108716780226325,0.5252299631940104,0,0,High Utilization Shops,1.1202724129566903,-0.5499206541627205,0.5499206541627205,1
3106042,928,Mahabubabad,928006,Kuravi,238.0,238.0,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,458.0,1296.0,0.519650655021834,0.0,0.5,4704.0,80.070406,17.481726,Active,Normal Shop,0,-1.418496052009966,0.48416982548801313,0,0,High Utilization Shops,1.1202724129566903,-0.6006217579348563,0.6006217579348563,1
3106046,928,Mahabubabad,928006,Kuravi,152.0,152.0,3021.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,281.0,845.0,0.5409252669039146,0.0,0.05263157894736842,3021.0,79.941203,17.506329,Active,Normal Shop,0,-2.650782531208044,0.6296982099154047,0,0,High Utilization Shops,1.1202724129566903,-0.5793471460527757,0.5793471460527757,1
3106052,928,Mahabubabad,928006,Kuravi,128.0,130.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,287.0,925.0,0.4529616724738676,0.0,0.03076923076923077,2710.0,80.001822,17.486996,Active,Normal Shop,0,-2.72320535649024,0.6355863376942028,0,0,High Utilization Shops,1.1202724129566903,-0.6673107404828227,0.6673107404828227,1
3107002,928,Mahabubabad,928007,Kesamudram,212.0,213.0,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,391.0,1153.0,0.5447570332480819,0.0,0.5446009389671361,4313.0,79.84449,17.709057,Active,Normal Shop,0,-1.6216662434137938,0.6758076597736036,0,0,High Utilization Shops,1.1202724129566903,-0.5755153797086084,0.5755153797086084,1
3107010,928,Mahabubabad,928007,Kesamudram,371.0,371.0,7123.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,664.0,2010.0,0.5587349397590361,0.0,0.33692722371967654,7123.0,79.898358,17.686199,Active,Normal Shop,0,-0.46549218349987154,-0.3216252630890704,0,0,High Utilization Shops,1.1202724129566903,-0.5615374731976542,0.5615374731976542,1
3107019,928,Mahabubabad,928007,Kesamudram,196.0,196.0,4476.0,0.0,36.0,0.0,0.0,0.0,486.0,62.0,469.0,1562.0,0.417910447761194,0.0,0.3163265306122449,4512.0,79.802033,17.666106,Active,Normal Shop,0,-1.2206586171490081,1.4661336157004596,0,0,High Utilization Shops,1.1202724129566903,-0.7023619651954963,0.7023619651954963,1
3107024,928,Mahabubabad,928007,Kesamudram,380.0,380.0,7849.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,676.0,2096.0,0.5621301775147929,0.0,0.4236842105263158,7849.0,79.841789,17.660412,Active,Normal Shop,0,-0.21317626550209912,-0.32723624443848587,0,0,High Utilization Shops,1.1202724129566903,-0.5581422354418974,0.5581422354418974,1
3107037,928,Mahabubabad,928007,Kesamudram,226.0,226.0,4522.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,480.0,1532.0,0.4708333333333333,0.0,0.47345132743362833,4522.0,79.874756,17.68894,Active,Normal Shop,0,-1.3902229000929498,0.40957563222414495,0,0,High Utilization Shops,1.1202724129566903,-0.649439079623357,0.649439079623357,1
3108005,928,Mahabubabad,928008,Dornakal,289.0,290.0,5953.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,578.0,1779.0,0.5017301038062284,0.0,0.2206896551724138,5953.0,80.096348,17.46663,Active,Normal Shop,0,-1.1303455118322963,-0.10378269248873802,0,0,High Utilization Shops,1.1202724129566903,-0.6185423091504619,0.6185423091504619,1
3108007,928,Mahabubabad,928008,Dornakal,178.0,178.0,3513.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,314.0,966.0,0.5668789808917197,0.0,0.6404494382022472,3513.0,80.148059,17.443593,Active,Normal Shop,0,-1.8760081575914902,0.9566693476230691,0,0,High Utilization Shops,1.1202724129566903,-0.5533934320649706,0.5533934320649706,1
3108010,928,Mahabubabad,928008,Dornakal,97.0,97.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,228.0,695.0,0.42543859649122806,0.0,0.5979381443298969,1819.0,80.148494,17.443302,Active,Normal Shop,0,-2.5457505276180314,1.2594734270737942,0,0,High Utilization Shops,1.1202724129566903,-0.6948338164654623,0.6948338164654623,1
3108020,928,Mahabubabad,928008,Dornakal,102.0,103.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,225.0,688.0,0.4577777777777778,0.0,0.5436893203883495,2095.0,80.122366,17.421441,Active,Normal Shop,0,-2.554146317785196,1.2048634973471612,0,0,High Utilization Shops,1.1202724129566903,-0.6624946351789125,0.6624946351789125,1
3108040,928,Mahabubabad,928008,Dornakal,102.0,102.0,2382.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,211.0,652.0,0.4834123222748815,0.0,0.35294117647058826,2382.0,80.118923,17.449136,Active,Normal Shop,0,-2.7256016676793626,1.0744869878544898,0,0,High Utilization Shops,1.1202724129566903,-0.6368600906818088,0.6368600906818088,1
3110002,928,Mahabubabad,928010,Chinnagudur,209.0,209.0,4148.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,460.0,1347.0,0.4543478260869565,0.0,0.15789473684210525,4148.0,79.869473,17.525091,Active,Normal Shop,0,-1.8911815763738142,0.2682558089202532,0,0,High Utilization Shops,1.1202724129566903,-0.6659245868697339,0.6659245868697339,1
3110003,928,Mahabubabad,928010,Chinnagudur,193.0,195.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,449.0,1445.0,0.43429844097995546,0.0,0.28205128205128205,3978.0,79.86774,17.4928,Active,Normal Shop,0,-1.8011306733614898,0.3826286985046606,0,0,High Utilization Shops,1.1202724129566903,-0.6859739719767348,0.6859739719767348,1
3111008,928,Mahabubabad,928011,Danthalapalle,94.0,98.0,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,672.0,0.5104166666666666,0.0,0.061224489795918366,2089.0,79.706394,17.476545,Active,Normal Shop,0,-3.045779608442862,0.8956655459616578,0,0,High Utilization Shops,1.1202724129566903,-0.6098557462900237,0.6098557462900237,1
3112024,928,Mahabubabad,928012,Maripeda,173.0,173.0,3714.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,314.0,948.0,0.5509554140127388,0.0,0.24277456647398843,3714.0,79.871031,17.379514,Active,Normal Shop,0,-2.2655075908747757,0.6542324177101732,0,0,High Utilization Shops,1.1202724129566903,-0.5693169989439515,0.5693169989439515,1
3112030,928,Mahabubabad,928012,Maripeda,190.0,191.0,4246.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,337.0,1104.0,0.5667655786350149,0.0,0.020942408376963352,4246.0,79.930526,17.439331,Active,Normal Shop,0,-2.301727229735154,0.3746854646463899,0,0,High Utilization Shops,1.1202724129566903,-0.5535068343216755,0.5535068343216755,1
3112042,928,Mahabubabad,928012,Maripeda,244.0,247.0,5454.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,459.0,1547.0,0.5381263616557734,0.0,0.3765182186234818,5454.0,79.863838,17.453604,Active,Normal Shop,0,-1.359235797610725,0.2857459537040186,0,0,High Utilization Shops,1.1202724129566903,-0.5821460513009169,0.5821460513009169,1
3112046,928,Mahabubabad,928012,Maripeda,142.0,142.0,2937.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,339.0,1051.0,0.41887905604719766,0.0,0.38028169014084506,2937.0,79.8737,17.378383,Active,Normal Shop,0,-2.2324206314936186,0.7849488800262931,0,0,High Utilization Shops,1.1202724129566903,-0.7013933569094927,0.7013933569094927,1
3112050,928,Mahabubabad,928012,Maripeda,114.0,114.0,2409.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,318.0,977.0,0.3584905660377358,0.0,0.5087719298245614,2409.0,79.792362,17.432105,Active,Normal Shop,0,-2.302277346742842,0.9821033368001624,0,0,High Utilization Shops,1.1202724129566903,-0.7617818469189546,0.7617818469189546,1
3113014,928,Mahabubabad,928013,Narsimhulapet,163.0,163.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,294.0,909.0,0.5544217687074829,0.0,0.5521472392638037,3205.0,79.834606,17.474581,Active,Normal Shop,0,-2.085014006228339,0.9571553569803167,0,0,High Utilization Shops,1.1202724129566903,-0.5658506442492074,0.5658506442492074,1
3113020,928,Mahabubabad,928013,Narsimhulapet,81.0,81.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,299.0,1001.0,0.2709030100334448,0.0,0.024691358024691357,1736.0,79.805169,17.48667,Active,Normal Shop,0,-2.902875097209007,0.7136642219539836,0,0,High Utilization Shops,1.1202724129566903,-0.8493694029232455,0.8493694029232455,1
3114001,928,Mahabubabad,928014,Nellikudur,136.0,136.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,365.0,1196.0,0.3726027397260274,0.0,0.20588235294117646,2850.0,79.88924,17.599235,Active,Normal Shop,0,-2.3374640023888085,0.6040578280114273,0,0,High Utilization Shops,1.1202724129566903,-0.7476696732306629,0.7476696732306629,1
3114004,928,Mahabubabad,928014,Nellikudur,209.0,209.0,4244.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,409.0,1171.0,0.511002444987775,0.0,0.4688995215311005,4244.0,79.84125,17.634034,Active,Normal Shop,0,-1.6886060348778427,0.6009071450276049,0,0,High Utilization Shops,1.1202724129566903,-0.6092699679689153,0.6092699679689153,1
3114032,928,Mahabubabad,928014,Nellikudur,58.0,58.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,344.0,1172.0,0.1686046511627907,0.0,0.034482758620689655,1145.0,79.72953,17.627796,Active,Normal Shop,0,-2.895235894992268,0.6926273652348212,0,0,High Utilization Shops,1.1202724129566903,-0.9516677617938997,0.9516677617938997,1
3114038,928,Mahabubabad,928014,Nellikudur,133.0,139.0,2836.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,244.0,859.0,0.569672131147541,0.0,0.06474820143884892,2836.0,79.780999,17.555835,Active,Normal Shop,0,-2.737642942125311,0.7078007586953852,0,0,High Utilization Shops,1.1202724129566903,-0.5506002818091493,0.5506002818091493,1
3114039,928,Mahabubabad,928014,Nellikudur,33.0,33.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,143.0,343.0,0.23076923076923078,0.0,0.9696969696969697,758.0,79.809017,17.612249,Active,Normal Shop,0,-2.7843651587672844,1.8302363307900542,0,0,High Utilization Shops,1.1202724129566903,-0.8895031821874595,0.8895031821874595,1
3115006,928,Mahabubabad,928015,Peddavangara,350.0,353.0,6272.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,639.0,1825.0,0.5524256651017214,0.0,0.56657223796034,6272.0,79.582243,17.557909,Active,Normal Shop,0,-0.4280424668947705,0.00045166666757617786,0,0,High Utilization Shops,1.1202724129566903,-0.5678467478549689,0.5678467478549689,1
3115013,928,Mahabubabad,928015,Peddavangara,192.0,192.0,4551.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,425.0,1357.0,0.45176470588235296,0.0,0.2760416666666667,4551.0,79.605453,17.560726,Active,Normal Shop,0,-1.8140831248482918,0.4015596888533505,0,0,High Utilization Shops,1.1202724129566903,-0.6685077070743374,0.6685077070743374,1
3115015,928,Mahabubabad,928015,Peddavangara,269.0,269.0,5244.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,475.0,1524.0,0.5663157894736842,0.0,0.09665427509293681,5244.0,79.610555,17.532939,Active,Normal Shop,0,-1.6102781737952923,0.02861269231292099,0,0,High Utilization Shops,1.1202724129566903,-0.5539566234830061,0.5539566234830061,1
3116019,928,Mahabubabad,928016,Thorrur,131.0,131.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,280.0,837.0,0.46785714285714286,0.0,0.08396946564885496,2706.0,79.67282,17.550146,Active,Normal Shop,0,-2.7094349760216034,0.7005741777376798,0,0,High Utilization Shops,1.1202724129566903,-0.6524152700995475,0.6524152700995475,1
3116022,928,Mahabubabad,928016,Thorrur,341.0,341.0,6530.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,639.0,1938.0,0.5336463223787168,0.0,0.3460410557184751,6530.0,79.703658,17.545195,Active,Normal Shop,0,-0.6555992927626862,-0.20286214575087955,0,0,High Utilization Shops,1.1202724129566903,-0.5866260905779735,0.5866260905779735,1
3116034,928,Mahabubabad,928016,Thorrur,208.0,218.0,3896.0,0.0,10.0,0.0,0.0,0.0,135.0,79.0,385.0,1188.0,0.5662337662337662,0.0,0.3623853211009174,3906.0,79.692148,17.603135,Active,Normal Shop,0,-1.7257270889307053,0.8653172416223405,0,0,High Utilization Shops,1.1202724129566903,-0.5540386467229241,0.5540386467229241,1
3116036,928,Mahabubabad,928016,Thorrur,312.0,312.0,6485.0,0.0,39.0,0.0,0.0,0.0,526.5,142.0,562.0,1742.0,0.5551601423487544,0.0,0.4551282051282051,6524.0,79.703688,17.595664,Active,Normal Shop,0,-0.3209353901113441,1.2802842519561517,0,0,High Utilization Shops,1.1202724129566903,-0.5651122706079359,0.5651122706079359,1
3201018,929,Manchiryala,929001,Bellampalle,279.0,279.0,5635.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,514.0,1517.0,0.5428015564202334,0.0,0.9354838709677419,5635.0,79.487324,19.074411,Active,Normal Shop,0,-0.5707578291244731,0.6235887986015436,0,0,High Utilization Shops,1.1202724129566903,-0.5774708565364569,0.5774708565364569,1
3201030,929,Manchiryala,929001,Bellampalle,149.0,149.0,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,506.0,1395.0,0.29446640316205536,0.0,1.0,2883.0,79.489688,19.077733,Active,Normal Shop,0,-1.3052062031087137,0.9869264862159721,0,0,High Utilization Shops,1.1202724129566903,-0.8258060097946349,0.8258060097946349,1
3201033,929,Manchiryala,929001,Bellampalle,198.0,198.0,3851.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,371.0,1050.0,0.5336927223719676,0.0,0.7424242424242424,3851.0,79.480002,19.082272,Active,Normal Shop,0,-1.5756273638525229,0.9132641773108445,0,0,High Utilization Shops,1.1202724129566903,-0.5865796905847227,0.5865796905847227,1
3204030,929,Manchiryala,929004,Chennur,257.0,257.0,5121.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,508.0,1631.0,0.5059055118110236,0.0,0.5758754863813229,5121.0,79.779794,18.852694,Active,Normal Shop,0,-1.0568225487113925,0.3693592815029423,0,0,High Utilization Shops,1.1202724129566903,-0.6143669011456667,0.6143669011456667,1
3208011,929,Manchiryala,929008,Kasipet,306.0,308.0,6674.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,538.0,1799.0,0.5724907063197026,0.0,0.5194805194805194,6674.0,79.356601,19.037984,Active,Normal Shop,0,-0.7097458026957465,0.11900207948317743,0,0,High Utilization Shops,1.1202724129566903,-0.5477817066369878,0.5477817066369878,1
3213003,929,Manchiryala,929013,Mandamarri,341.0,343.0,6788.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,611.0,1873.0,0.5613747954173486,0.0,0.39067055393586003,6788.0,79.478458,18.927982,Active,Normal Shop,0,-0.6300187622074606,-0.13384224755519422,0,0,High Utilization Shops,1.1202724129566903,-0.5588976175393418,0.5588976175393418,1
3213028,929,Manchiryala,929013,Mandamarri,55.0,55.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,285.0,847.0,0.19298245614035087,0.0,0.8545454545454545,1148.0,79.47115,18.99636,Active,Normal Shop,0,-2.408751265481592,1.4334640046752876,0,0,High Utilization Shops,1.1202724129566903,-0.9272899568163395,0.9272899568163395,1
3213043,929,Manchiryala,929013,Mandamarri,118.0,118.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,274.0,804.0,0.4306569343065693,0.0,0.7627118644067796,2196.0,79.4737,18.994491,Active,Normal Shop,0,-2.196985014191922,1.2638381081357304,0,0,High Utilization Shops,1.1202724129566903,-0.689615478650121,0.689615478650121,1
3213051,929,Manchiryala,929013,Mandamarri,186.0,186.0,3670.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,430.0,1221.0,0.4325581395348837,0.0,0.6827956989247311,3670.0,79.486874,18.976823,Active,Normal Shop,0,-1.5600327835735095,0.7870759278017938,0,0,High Utilization Shops,1.1202724129566903,-0.6877142734218067,0.6877142734218067,1
3213054,929,Manchiryala,929013,Mandamarri,116.0,116.0,2404.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,269.0,775.0,0.4312267657992565,0.0,0.8103448275862069,2404.0,79.481925,18.98158,Active,Normal Shop,0,-2.1552921610162024,1.304816753469332,0,0,High Utilization Shops,1.1202724129566903,-0.6890456471574338,0.6890456471574338,1
3213059,929,Manchiryala,929013,Mandamarri,72.0,72.0,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,281.0,815.0,0.25622775800711745,0.0,0.5138888888888888,1503.0,79.488816,18.9759,Active,Normal Shop,0,-2.6200652430150413,1.158554048075891,0,0,High Utilization Shops,1.1202724129566903,-0.8640446549495728,0.8640446549495728,1
3213064,929,Manchiryala,929013,Mandamarri,127.0,127.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,345.0,997.0,0.3681159420289855,0.0,0.84251968503937,2540.0,79.47021,18.995217,Active,Normal Shop,0,-1.9028789547992724,1.1757776990420565,0,0,High Utilization Shops,1.1202724129566903,-0.7521564709277049,0.7521564709277049,1
3221004,929,Manchiryala,929021,Nennal,98.0,98.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,490.0,1626.0,0.2,0.0,0.061224489795918366,1997.0,79.627995,19.057797,Active,Normal Shop,0,-2.347565202274846,0.35411644663568775,0,0,High Utilization Shops,1.1202724129566903,-0.9202724129566904,0.9202724129566904,1
3302004,930,Medchal,930002,Uppal-2,247.0,247.0,5430.0,725.0,12.0,0.0,0.0,0.0,5237.0,168.0,615.0,2210.0,0.4016260162601626,7.489655172413793,0.680161943319838,6167.0,78.53945,17.417338,Active,Normal Shop,0,0.036149130193896484,1.4346864818676963,0,0,High Utilization Shops,1.1202724129566903,-0.7186463966965277,0.7186463966965277,1
